========================================================================================================================
DIM_LOCATION - DANH SÁCH ĐẦY ĐỦ TẤT CẢ QUẬN/HUYỆN VIỆT NAM
Exported: 2025-11-01 11:24:14
Total Districts: 691
========================================================================================================================

TỔNG HỢP THEO TỈNH/THÀNH:
------------------------------------------------------------------------------------------------------------------------
[  1] Thành phố Hà Nội               | Miền Bắc        | 30 quận/huyện
[  2] Tỉnh Hà Giang                  | Miền Bắc        | 11 quận/huyện
[  4] Tỉnh Cao Bằng                  | Miền Bắc        | 10 quận/huyện
[  6] Tỉnh Bắc Kạn                   | Miền Bắc        |  8 quận/huyện
[  8] Tỉnh Tuyên Quang               | Miền Bắc        |  7 quận/huyện
[ 10] Tỉnh Lào Cai                   | Miền Bắc        |  9 quận/huyện
[ 11] Tỉnh Điện Biên                 | Miền Bắc        | 10 quận/huyện
[ 12] Tỉnh Lai Châu                  | Miền Bắc        |  8 quận/huyện
[ 14] Tỉnh Sơn La                    | Miền Bắc        | 12 quận/huyện
[ 15] Tỉnh Yên Bái                   | Miền Bắc        |  9 quận/huyện
[ 17] Tỉnh Hoà Bình                  | Miền Bắc        | 10 quận/huyện
[ 19] Tỉnh Thái Nguyên               | Miền Bắc        |  9 quận/huyện
[ 20] Tỉnh Lạng Sơn                  | Miền Bắc        | 11 quận/huyện
[ 22] Tỉnh Quảng Ninh                | Miền Bắc        | 13 quận/huyện
[ 24] Tỉnh Bắc Giang                 | Miền Bắc        | 10 quận/huyện
[ 25] Tỉnh Phú Thọ                   | Miền Bắc        | 13 quận/huyện
[ 26] Tỉnh Vĩnh Phúc                 | Miền Bắc        |  9 quận/huyện
[ 27] Tỉnh Bắc Ninh                  | Miền Bắc        |  8 quận/huyện
[ 30] Tỉnh Hải Dương                 | Miền Bắc        | 12 quận/huyện
[ 31] Thành phố Hải Phòng            | Không xác định  | 14 quận/huyện
[ 33] Tỉnh Hưng Yên                  | Miền Bắc        | 10 quận/huyện
[ 34] Tỉnh Thái Bình                 | Miền Bắc        |  8 quận/huyện
[ 35] Tỉnh Hà Nam                    | Miền Bắc        |  6 quận/huyện
[ 36] Tỉnh Nam Định                  | Miền Bắc        |  9 quận/huyện
[ 37] Tỉnh Ninh Bình                 | Không xác định  |  7 quận/huyện
[ 38] Tỉnh Thanh Hóa                 | Miền Trung      | 26 quận/huyện
[ 40] Tỉnh Nghệ An                   | Miền Trung      | 20 quận/huyện
[ 42] Tỉnh Hà Tĩnh                   | Miền Trung      | 12 quận/huyện
[ 44] Tỉnh Quảng Bình                | Miền Trung      |  8 quận/huyện
[ 45] Tỉnh Quảng Trị                 | Miền Trung      |  9 quận/huyện
[ 46] Thành phố Huế                  | Miền Trung      |  9 quận/huyện
[ 48] Thành phố Đà Nẵng              | Miền Trung      |  7 quận/huyện
[ 49] Tỉnh Quảng Nam                 | Miền Trung      | 17 quận/huyện
[ 51] Tỉnh Quảng Ngãi                | Miền Trung      | 12 quận/huyện
[ 52] Tỉnh Bình Định                 | Miền Trung      | 11 quận/huyện
[ 54] Tỉnh Phú Yên                   | Miền Trung      |  9 quận/huyện
[ 56] Tỉnh Khánh Hòa                 | Miền Trung      |  9 quận/huyện
[ 58] Tỉnh Ninh Thuận                | Miền Trung      |  7 quận/huyện
[ 60] Tỉnh Bình Thuận                | Miền Trung      | 10 quận/huyện
[ 62] Tỉnh Kon Tum                   | Miền Trung      | 10 quận/huyện
[ 64] Tỉnh Gia Lai                   | Miền Nam        | 17 quận/huyện
[ 66] Tỉnh Đắk Lắk                   | Miền Nam        | 15 quận/huyện
[ 67] Tỉnh Đắk Nông                  | Miền Nam        |  8 quận/huyện
[ 68] Tỉnh Lâm Đồng                  | Miền Nam        | 10 quận/huyện
[ 70] Tỉnh Bình Phước                | Miền Nam        | 11 quận/huyện
[ 72] Tỉnh Tây Ninh                  | Miền Nam        |  9 quận/huyện
[ 74] Tỉnh Bình Dương                | Miền Nam        |  9 quận/huyện
[ 75] Tỉnh Đồng Nai                  | Miền Nam        | 11 quận/huyện
[ 77] Tỉnh Bà Rịa - Vũng Tàu         | Miền Nam        |  6 quận/huyện
[ 79] Thành phố Hồ Chí Minh          | Miền Nam        | 22 quận/huyện
[ 80] Tỉnh Long An                   | Miền Nam        | 15 quận/huyện
[ 82] Tỉnh Tiền Giang                | Miền Nam        | 11 quận/huyện
[ 83] Tỉnh Bến Tre                   | Miền Nam        |  9 quận/huyện
[ 84] Tỉnh Trà Vinh                  | Miền Nam        |  9 quận/huyện
[ 86] Tỉnh Vĩnh Long                 | Miền Nam        |  8 quận/huyện
[ 87] Tỉnh Đồng Tháp                 | Miền Nam        | 12 quận/huyện
[ 89] Tỉnh An Giang                  | Miền Nam        | 11 quận/huyện
[ 91] Tỉnh Kiên Giang                | Miền Nam        | 15 quận/huyện
[ 92] Thành phố Cần Thơ              | Miền Nam        |  9 quận/huyện
[ 93] Tỉnh Hậu Giang                 | Miền Nam        |  8 quận/huyện
[ 94] Tỉnh Sóc Trăng                 | Miền Nam        | 11 quận/huyện
[ 95] Tỉnh Bạc Liêu                  | Miền Nam        |  7 quận/huyện
[ 96] Tỉnh Cà Mau                    | Miền Nam        |  9 quận/huyện

========================================================================================================================

CHI TIẾT TẤT CẢ QUẬN/HUYỆN:
------------------------------------------------------------------------------------------------------------------------
P.Code  Province Name                 D.Code  District Name                      Region         Phone   Type        Urban       Major 
84      Tỉnh Trà Vinh                 851     Thị xã Duyên Hải                   Miền Nam       294     huyện       Khác        False 
86      Tỉnh Vĩnh Long                855     Thành phố Vĩnh Long                Miền Nam       270     huyện       Khác        False 
86      Tỉnh Vĩnh Long                857     Huyện Long Hồ                      Miền Nam       270     huyện       Khác        False 
86      Tỉnh Vĩnh Long                858     Huyện Mang Thít                    Miền Nam       270     huyện       Khác        False 
86      Tỉnh Vĩnh Long                859     Huyện Vũng Liêm                    Miền Nam       270     huyện       Khác        False 
86      Tỉnh Vĩnh Long                860     Huyện Tam Bình                     Miền Nam       270     huyện       Khác        False 
86      Tỉnh Vĩnh Long                861     Thị xã Bình Minh                   Miền Nam       270     huyện       Khác        False 
86      Tỉnh Vĩnh Long                862     Huyện Trà Ôn                       Miền Nam       270     huyện       Khác        False 
86      Tỉnh Vĩnh Long                863     Huyện Bình Tân                     Miền Nam       270     huyện       Khác        False 
87      Tỉnh Đồng Tháp                866     Thành phố Cao Lãnh                 Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                867     Thành phố Sa Đéc                   Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                868     Thành phố Hồng Ngự                 Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                869     Huyện Tân Hồng                     Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                870     Huyện Hồng Ngự                     Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                871     Huyện Tam Nông                     Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                872     Huyện Tháp Mười                    Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                873     Huyện Cao Lãnh                     Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                874     Huyện Thanh Bình                   Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                875     Huyện Lấp Vò                       Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                876     Huyện Lai Vung                     Miền Nam       277     huyện       Khác        False 
87      Tỉnh Đồng Tháp                877     Huyện Châu Thành                   Miền Nam       277     huyện       Khác        False 
89      Tỉnh An Giang                 883     Thành phố Long Xuyên               Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 884     Thành phố Châu Đốc                 Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 886     Huyện An Phú                       Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 887     Thị xã Tân Châu                    Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 888     Huyện Phú Tân                      Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 889     Huyện Châu Phú                     Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 890     Thị xã Tịnh Biên                   Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 891     Huyện Tri Tôn                      Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 892     Huyện Châu Thành                   Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 893     Huyện Chợ Mới                      Miền Nam       296     huyện       Khác        False 
89      Tỉnh An Giang                 894     Huyện Thoại Sơn                    Miền Nam       296     huyện       Khác        False 
91      Tỉnh Kiên Giang               899     Thành phố Rạch Giá                 Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               900     Thành phố Hà Tiên                  Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               902     Huyện Kiên Lương                   Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               903     Huyện Hòn Đất                      Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               904     Huyện Tân Hiệp                     Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               905     Huyện Châu Thành                   Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               906     Huyện Giồng Riềng                  Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               907     Huyện Gò Quao                      Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               908     Huyện An Biên                      Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               909     Huyện An Minh                      Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               910     Huyện Vĩnh Thuận                   Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               911     Thành phố Phú Quốc                 Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               912     Huyện Kiên Hải                     Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               913     Huyện U Minh Thượng                Miền Nam       297     huyện       Khác        False 
91      Tỉnh Kiên Giang               914     Huyện Giang Thành                  Miền Nam       297     huyện       Khác        False 
92      Thành phố Cần Thơ             916     Quận Ninh Kiều                     Miền Nam       292     huyện       Khác        True  
92      Thành phố Cần Thơ             917     Quận Ô Môn                         Miền Nam       292     huyện       Khác        True  
92      Thành phố Cần Thơ             918     Quận Bình Thuỷ                     Miền Nam       292     huyện       Khác        True  
92      Thành phố Cần Thơ             919     Quận Cái Răng                      Miền Nam       292     huyện       Khác        True  
92      Thành phố Cần Thơ             923     Quận Thốt Nốt                      Miền Nam       292     huyện       Khác        True  
92      Thành phố Cần Thơ             924     Huyện Vĩnh Thạnh                   Miền Nam       292     huyện       Khác        True  
92      Thành phố Cần Thơ             925     Huyện Cờ Đỏ                        Miền Nam       292     huyện       Khác        True  
92      Thành phố Cần Thơ             926     Huyện Phong Điền                   Miền Nam       292     huyện       Khác        True  
92      Thành phố Cần Thơ             927     Huyện Thới Lai                     Miền Nam       292     huyện       Khác        True  
93      Tỉnh Hậu Giang                930     Thành phố Vị Thanh                 Miền Nam       293     huyện       Khác        False 
93      Tỉnh Hậu Giang                931     Thành phố Ngã Bảy                  Miền Nam       293     huyện       Khác        False 
93      Tỉnh Hậu Giang                932     Huyện Châu Thành A                 Miền Nam       293     huyện       Khác        False 
93      Tỉnh Hậu Giang                933     Huyện Châu Thành                   Miền Nam       293     huyện       Khác        False 
93      Tỉnh Hậu Giang                934     Huyện Phụng Hiệp                   Miền Nam       293     huyện       Khác        False 
93      Tỉnh Hậu Giang                935     Huyện Vị Thuỷ                      Miền Nam       293     huyện       Khác        False 
93      Tỉnh Hậu Giang                936     Huyện Long Mỹ                      Miền Nam       293     huyện       Khác        False 
93      Tỉnh Hậu Giang                937     Thị xã Long Mỹ                     Miền Nam       293     huyện       Khác        False 
94      Tỉnh Sóc Trăng                941     Thành phố Sóc Trăng                Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                942     Huyện Châu Thành                   Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                943     Huyện Kế Sách                      Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                944     Huyện Mỹ Tú                        Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                945     Huyện Cù Lao Dung                  Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                946     Huyện Long Phú                     Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                947     Huyện Mỹ Xuyên                     Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                948     Thị xã Ngã Năm                     Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                949     Huyện Thạnh Trị                    Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                950     Thị xã Vĩnh Châu                   Miền Nam       299     huyện       Khác        False 
94      Tỉnh Sóc Trăng                951     Huyện Trần Đề                      Miền Nam       299     huyện       Khác        False 
95      Tỉnh Bạc Liêu                 954     Thành phố Bạc Liêu                 Miền Nam       291     huyện       Khác        False 
95      Tỉnh Bạc Liêu                 956     Huyện Hồng Dân                     Miền Nam       291     huyện       Khác        False 
95      Tỉnh Bạc Liêu                 957     Huyện Phước Long                   Miền Nam       291     huyện       Khác        False 
95      Tỉnh Bạc Liêu                 958     Huyện Vĩnh Lợi                     Miền Nam       291     huyện       Khác        False 
95      Tỉnh Bạc Liêu                 959     Thị xã Giá Rai                     Miền Nam       291     huyện       Khác        False 
95      Tỉnh Bạc Liêu                 960     Huyện Đông Hải                     Miền Nam       291     huyện       Khác        False 
95      Tỉnh Bạc Liêu                 961     Huyện Hoà Bình                     Miền Nam       291     huyện       Khác        False 
96      Tỉnh Cà Mau                   964     Thành phố Cà Mau                   Miền Nam       290     huyện       Khác        False 
96      Tỉnh Cà Mau                   966     Huyện U Minh                       Miền Nam       290     huyện       Khác        False 
96      Tỉnh Cà Mau                   967     Huyện Thới Bình                    Miền Nam       290     huyện       Khác        False 
96      Tỉnh Cà Mau                   968     Huyện Trần Văn Thời                Miền Nam       290     huyện       Khác        False 
96      Tỉnh Cà Mau                   969     Huyện Cái Nước                     Miền Nam       290     huyện       Khác        False 
96      Tỉnh Cà Mau                   970     Huyện Đầm Dơi                      Miền Nam       290     huyện       Khác        False 
96      Tỉnh Cà Mau                   971     Huyện Năm Căn                      Miền Nam       290     huyện       Khác        False 
96      Tỉnh Cà Mau                   972     Huyện Phú Tân                      Miền Nam       290     huyện       Khác        False 
96      Tỉnh Cà Mau                   973     Huyện Ngọc Hiển                    Miền Nam       290     huyện       Khác        False 
========================================================================================================================
